"id","zpid","name","address","city","state","zip_code","phone","verified","yelp_rating","google_rating","price_range","cuisine_type","website","hours","confidence_score","last_updated","created_at","yelp_id","google_place_id","foursquare_id","latitude","longitude","special_hours","yelp_review_count","google_review_count","google_maps_url","primary_photo_url","menu_url","vibe_attributes","review_excerpts","is_verified","data_confidence","verification_sources","last_quality_check","rating_trend","is_trending","social_buzz_score","optimal_visit_times","popular_dishes","recent_mentions","is_new_opening","last_verified_at","updated_at","elite_category","elite_search_term"
632,yelp_quDRbtVyZHsvVeEMe0K6zw,Manpuku,"8486 W 3rd St",Los Angeles,CA,"90048",+13238475163,true,4.5,,$$$$,"Japanese, Barbeque",https://www.yelp.com/biz/manpuku-los-angeles-5?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 15:42:38.039 -0700,2025-07-12 15:42:38.039 -0700,quDRbtVyZHsvVeEMe0K6zw,,,34.07317585401415,-118.37598053167888,"",201,,,https://s3-media0.fl.yelpcdn.com/bphoto/nZWZ5bcKwgFteBLPYa94Tg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 15:42:38.039 -0700,,false,0.00,"",{},0,false,2025-07-12 15:42:38.039 -0700,2025-07-13 09:30:25.161 -0700,fine_dining,restaurants
1621,yelp_1kEM84KaneTvT36l-LekQg,Le Cafe De La Plage - Santa Monica,"1301 Montana Ave",Santa Monica,CA,"90403",+13104573380,true,4.3,,,"Coffee & Tea, Ice Cream & Frozen Yogurt, Breakfast & Brunch",https://www.yelp.com/biz/le-cafe-de-la-plage-santa-monica-santa-monica?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:54.400 -0700,2025-07-12 16:15:54.400 -0700,"1kEM84KaneTvT36l-LekQg",,,34.031672,-118.496117,"",54,,,https://s3-media0.fl.yelpcdn.com/bphoto/Rpe4_omDOmm1ujqPoofqUA/o.jpg,,"[""brunch"", ""romantic"", ""scene"", ""trendy"", ""chef-driven"", ""fine-dining""]","",true,0.9,{yelp},2025-07-12 16:15:54.400 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:54.400 -0700,2025-07-13 09:33:39.212 -0700,fine_dining,brunch rooftop date night michelin tasting menu
1631,yelp_L80Jx9JVL5RB29ESFibeew,Starbird Chicken,"13161 Mindanao Way Ste D-6C",Marina del Rey,CA,"90292",+14242166024,true,4.3,,$$,"Chicken Shop, Salad, Sandwiches",https://www.yelp.com/biz/starbird-chicken-marina-del-rey?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:00.641 -0700,2025-07-12 16:16:00.641 -0700,L80Jx9JVL5RB29ESFibeew,,,33.98507,-118.437906,"",198,,,https://s3-media0.fl.yelpcdn.com/bphoto/qdA1gxTO8PFS9tWuvmpIhw/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:00.641 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:00.641 -0700,2025-07-12 16:16:00.641 -0700,,restaurants
1632,yelp_7GNQast7U3fmiVXRJoCOlg,Mendocino Farms,"4724 Admiralty Way",Marina Del Rey,CA,"90292",+13108222300,true,4.3,,$$,"Sandwiches, Salad",https://www.yelp.com/biz/mendocino-farms-marina-del-rey?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:00.779 -0700,2025-07-12 16:16:00.779 -0700,"7GNQast7U3fmiVXRJoCOlg",,,33.978883,-118.437869,"",2257,,,https://s3-media0.fl.yelpcdn.com/bphoto/RjtWTOwySM3uOK7TccJi5w/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:00.779 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:00.779 -0700,2025-07-12 16:16:00.779 -0700,,restaurants
3062,yelp_0UeCicK8Vs7WM_xZynH7ng,Mikado,"800 Lexington Ave",New York,NY,"10065","",true,4.7,,,"Sushi Bars, Japanese, Soup",https://www.yelp.com/biz/mikado-new-york-7?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 20:47:01.145 -0700,2025-07-12 20:47:01.145 -0700,"0UeCicK8Vs7WM_xZynH7ng",,,40.764056,-73.967181,"",133,,,https://s3-media0.fl.yelpcdn.com/bphoto/KtcRqmwmnW_AsW9BtzaQLA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","[{""text"": ""Let's get one thing straight: Mikado is my favorite sushi spot of all time--a true hidden gem that balances quality, price, and good vibes like a seasoned..."", ""user"": {""name"": ""Katherine N."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/aAEqhQMhP3suy03mWGQvHA/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-06-30 07:04:13""}, {""text"": ""Absolutely Disappointed, Cramped Seating, Poor Service, and Inedible Uni\n\nI hate to write reviews like this,  but I feel it's best to put it out there so..."", ""user"": {""name"": ""Vicky V."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/JJBVwxzKOGcyrc9S59acYQ/o.jpg""}, ""rating"": 2, ""time_created"": ""2025-06-29 22:04:56""}, {""text"": ""Unassuming from the outside yet polished and a fun atmosphere on the inside. We enjoyed the premium set we had, which was actually pretty filling on its own..."", ""user"": {""name"": ""Christian T."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/tqezMsdglqcSwJ8w7mbsEg/o.jpg""}, ""rating"": 4, ""time_created"": ""2025-06-19 12:29:00""}]",true,0.9,{yelp},2025-07-12 20:47:01.145 -0700,,false,0.00,"",{},0,false,2025-07-12 20:47:01.145 -0700,2025-07-12 20:47:01.145 -0700,,restaurants
1634,yelp_7yo6zHn3MzPc93OZU1c3dQ,Tacos Del Valle,"12402 Washington Pl",Los Angeles ,CA,"90066",+13104334345,true,4.3,,$,"Food Trucks, Mexican",https://www.yelp.com/biz/tacos-del-valle-los-angeles-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:01.072 -0700,2025-07-12 16:16:01.072 -0700,"7yo6zHn3MzPc93OZU1c3dQ",,,33.998968,-118.4304839233132,"",64,,,https://s3-media0.fl.yelpcdn.com/bphoto/v3id2f8H-ctBad6ou2TEbw/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:01.072 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:01.072 -0700,2025-07-12 16:16:01.072 -0700,,restaurants
1026,yelp_0vRsHjV66oUDcszA8EWq0w,Kali Restaurant,"5722 Melrose Ave",Los Angeles,CA,"90038",+13238714160,true,4.3,,$$$$,New American,https://www.yelp.com/biz/kali-restaurant-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:11:12.294 -0700,2025-07-12 16:11:12.294 -0700,"0vRsHjV66oUDcszA8EWq0w",,,34.0833651,-118.3242882,"",801,,,https://s3-media0.fl.yelpcdn.com/bphoto/S4mAbQT1wbtM2Gsy-e_HAw/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:11:12.294 -0700,,false,0.00,"",{},0,false,2025-07-12 16:11:12.294 -0700,2025-07-13 09:30:25.161 -0700,fine_dining,restaurants
1640,yelp_uArifJwfkwKJzWkYuDxXNw,Moto Ramen,"11172 Washington Blvd",Culver City,CA,"90232",+13108158776,true,4.6,,$$,"Ramen, Izakaya, Noodles",https://www.yelp.com/biz/moto-ramen-culver-city-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:15.227 -0700,2025-07-12 16:16:15.227 -0700,uArifJwfkwKJzWkYuDxXNw,,,34.007767,-118.412356,"",583,,,https://s3-media0.fl.yelpcdn.com/bphoto/xaq7_i36wGTyHW_yvkqcxw/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:15.227 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:15.227 -0700,2025-07-12 16:16:15.227 -0700,,restaurants
1635,yelp_AEXV1t_2IgvgL0h4Cyg_WA,Millcross Coffee Bar & Kitchen / La Sabina Wine Bar,"11050 Washington Blvd",Culver City,CA,"90232",+14246034132,true,4.4,,$$,"Breakfast & Brunch, Coffee & Tea, Wine Bars",https://www.yelp.com/biz/millcross-coffee-bar-and-kitchen-la-sabina-wine-bar-culver-city?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:08.658 -0700,2025-07-12 16:16:08.658 -0700,AEXV1t_2IgvgL0h4Cyg_WA,,,34.010176,-118.411135,"",775,,,https://s3-media0.fl.yelpcdn.com/bphoto/JG78b7W2uP2FGou6QBPzgg/o.jpg,,"[""brunch"", ""romantic"", ""scene"", ""trendy"", ""chef-driven"", ""fine-dining""]","",true,0.9,{yelp},2025-07-12 16:16:08.658 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:08.658 -0700,2025-07-13 09:33:39.212 -0700,fine_dining,brunch rooftop date night michelin tasting menu
1637,yelp_j3PdvEMTnHqdZOzk6mdYnA,Market Pizza By Drew Butler,"4065 Jackson Ave Back Patio",Culver City,CA,"90232",+18669006922,true,4.8,,$$,"Pizza, Pop-Up Restaurants",https://www.yelp.com/biz/market-pizza-by-drew-butler-culver-city?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:14.733 -0700,2025-07-12 16:16:14.733 -0700,j3PdvEMTnHqdZOzk6mdYnA,,,34.01722,-118.39717,"",70,,,https://s3-media0.fl.yelpcdn.com/bphoto/4l9ue3nuu737s6jzJo-E3Q/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:14.733 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:14.733 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1643,yelp_TzTqbkQN_A-bxW0ruPIz-g,Baja Catch & Grill,"12219 W Jefferson Blvd",Culver City,CA,"90230",+13103069058,true,4.5,,$,"Seafood, Mexican",https://www.yelp.com/biz/baja-catch-and-grill-culver-city-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:15.689 -0700,2025-07-12 16:16:15.689 -0700,TzTqbkQN_A-bxW0ruPIz-g,,,33.9818401,-118.4086738,"",309,,,https://s3-media0.fl.yelpcdn.com/bphoto/Wq3ipx4nLI-IyEo8KukiUg/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:15.689 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:15.689 -0700,2025-07-12 16:16:15.689 -0700,,restaurants
1644,yelp_Yt7fDGKQe0JHWG2Xa8lihg,Super Dumpling,"6000 Sepulveda Blvd Ste 1161",Culver City,CA,"90230",+14248354553,true,4.5,,,"Chinese, Halal",https://www.yelp.com/biz/super-dumpling-culver-city?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:15.842 -0700,2025-07-12 16:16:15.842 -0700,Yt7fDGKQe0JHWG2Xa8lihg,,,33.98568056929749,-118.3950171621778,"",103,,,https://s3-media0.fl.yelpcdn.com/bphoto/dgbiAy6btpmN0w_z04r9Fg/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:15.842 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:15.842 -0700,2025-07-12 16:16:15.842 -0700,,restaurants
1645,yelp_QPa6ndnNqsWqREt2KWV_UQ,Sara The Wine Bar,"3936 Sepulveda Blvd",Culver City,CA,"90230",+12133127788,true,4.5,,$$,"Wine Bars, Italian",https://www.yelp.com/biz/sara-the-wine-bar-culver-city-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:15.994 -0700,2025-07-12 16:16:15.994 -0700,QPa6ndnNqsWqREt2KWV_UQ,,,34.0103632,-118.4148508,"",602,,,https://s3-media0.fl.yelpcdn.com/bphoto/dNmxVEhw7MeDbjDbgnWcLQ/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:15.994 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:15.994 -0700,2025-07-12 16:16:15.994 -0700,,restaurants
1646,yelp_yoNbif8znRGKJ9sY5fge9A,Tacos Tamix,"3801 S Sepulveda Blvd",Culver City,CA,"90230",+13237435206,true,4.5,,$,"Food Trucks, Tacos",https://www.yelp.com/biz/tacos-tamix-culver-city?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:16.143 -0700,2025-07-12 16:16:16.143 -0700,yoNbif8znRGKJ9sY5fge9A,,,34.012983,-118.41725,"",124,,,https://s3-media0.fl.yelpcdn.com/bphoto/CCQRTI-a6f9tHJYRUXCPew/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:16.143 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:16.143 -0700,2025-07-12 16:16:16.143 -0700,,restaurants
3063,yelp_sxIBSze1YOdC-FBiIU2q3A,Pavé,"20 W 46th St",New York,NY,"10036",+16464541387,true,4.7,,$$,"Bakeries, Coffee & Tea, Sandwiches",https://www.yelp.com/biz/pav%C3%A9-new-york?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 20:47:01.287 -0700,2025-07-12 20:47:01.287 -0700,sxIBSze1YOdC-FBiIU2q3A,,,40.756293,-73.98036979999999,"",159,,,https://s3-media0.fl.yelpcdn.com/bphoto/mqlPRWeA3F1vutarQp1JnQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","[{""text"": ""One of the larger cafes we've seen with a front and rear seating area.  \nWe ordered the Raclette with added Prociutto, the very filling Croque Monisier and..."", ""user"": {""name"": ""Toshi I."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/NpU0iLFUaYl7FwOR2qrVNw/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-04-07 14:00:46""}, {""text"": ""(This is a 4.5 star review) \nI visited Pavé for a work meeting with my coworker yesterday morning because, in my research, it looked like there was enough..."", ""user"": {""name"": ""Julia L."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/ldDgc_97c0xOOYn6izKn4w/o.jpg""}, ""rating"": 4, ""time_created"": ""2025-06-28 05:34:40""}, {""text"": ""Lots of seating available during the middle of the workday. Very noisy though as people tend to chat here more so not ideal for meetings.\n\nSeating is a bit..."", ""user"": {""name"": ""Jeet G."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/zFs6t8QCfWjHnWv7TIIwtg/o.jpg""}, ""rating"": 3, ""time_created"": ""2025-03-19 10:38:07""}]",true,0.9,{yelp},2025-07-12 20:47:01.287 -0700,,false,0.00,"",{},0,false,2025-07-12 20:47:01.287 -0700,2025-07-12 20:47:01.287 -0700,,restaurants
1648,yelp_Qy2Cf9CLezA8qBITiKKorA,LOQUI,"12751 Millennium Dr Ste 145",Playa Vista,CA,"90094",+12135102900,true,4.4,,$$,Mexican,https://www.yelp.com/biz/loqui-playa-vista?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:16.452 -0700,2025-07-12 16:16:16.452 -0700,Qy2Cf9CLezA8qBITiKKorA,,,33.976462577408434,-118.4157225705523,"",165,,,https://s3-media0.fl.yelpcdn.com/bphoto/uXR7h4lPf5mXp_-HpkVs9Q/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:16.452 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:16.452 -0700,2025-07-12 16:16:16.452 -0700,,restaurants
1649,yelp_1RjpFWxOMvJRbhpZF7vZqA,Lonzo's Restaurant,"10804 Washington Blvd",Culver City,CA,"90232",+13108427876,true,4.4,,$$,"Bakeries, Peruvian, Seafood",https://www.yelp.com/biz/lonzos-restaurant-culver-city-3?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:16.608 -0700,2025-07-12 16:16:16.608 -0700,"1RjpFWxOMvJRbhpZF7vZqA",,,34.015007,-118.407244,"",1105,,,https://s3-media0.fl.yelpcdn.com/bphoto/6t5K7ee69AxI38O8hkvlVQ/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:16.608 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:16.608 -0700,2025-07-12 16:16:16.608 -0700,,restaurants
3064,yelp_HjGjGy3JhhRFcR7MaQLrjA,Frisson Espresso,"326 W 47th St",New York,NY,"10036",+16468503928,true,4.6,,$,"Coffee & Tea, Cafes",https://www.yelp.com/biz/frisson-espresso-new-york?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 20:47:01.435 -0700,2025-07-12 20:47:01.435 -0700,HjGjGy3JhhRFcR7MaQLrjA,,,40.76093526897128,-73.98889887391836,"",980,,,https://s3-media0.fl.yelpcdn.com/bphoto/VTf6ncDoAMUiO2sQC6SwSg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","[{""text"": ""Cute, small on side street in the Broadway area. Nice people, fast service.  We went there post meal and pre show. \n\nI think it's a little funkier than..."", ""user"": {""name"": ""Sharon S."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/r5BwoFUIqRAh92P1jRPlCA/o.jpg""}, ""rating"": 4, ""time_created"": ""2025-04-24 12:32:54""}, {""text"": ""Stopped by before work to grab a latte to go. There was an ipad by the entrance to place orders. I decided to wait on the short line and ordered with the..."", ""user"": {""name"": ""Jenn T."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/D00OwyOee6j2KsPOx4U5Yw/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-04-24 17:55:12""}, {""text"": ""The coffee was pretty good, but the baristas were so sweet! One of them went out of their way to make me a seahorse in my milk even though I was getting it..."", ""user"": {""name"": ""Autumn L."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/O5bLe6qd5LqX5ukY7sZP9Q/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-05-06 11:19:29""}]",true,0.9,{yelp},2025-07-12 20:47:01.435 -0700,,false,0.00,"",{},0,false,2025-07-12 20:47:01.435 -0700,2025-07-12 20:47:01.435 -0700,,restaurants
1651,yelp_o15ctv8VsCCtVN2vklHn0A,Birrieria Becerrito,"11266 Venice Blvd",Culver City,CA,"90230",+14243338809,true,4.4,,,"Mexican, Food Trucks",https://www.yelp.com/biz/birrieria-becerrito-culver-city-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:16.917 -0700,2025-07-12 16:16:16.917 -0700,o15ctv8VsCCtVN2vklHn0A,,,34.01149,-118.41891,"",59,,,https://s3-media0.fl.yelpcdn.com/bphoto/wQrva19IqUoNVmZP1iwWnw/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:16.917 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:16.917 -0700,2025-07-12 16:16:16.917 -0700,,restaurants
1654,yelp__yn6N01yKtIvCzY4bRYrtQ,Sorrento Italian Market,"5518 Sepulveda Blvd",Culver City,CA,"90230",+13103917654,true,4.4,,$,"Italian, Delis, International Grocery",https://www.yelp.com/biz/sorrento-italian-market-culver-city?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:17.365 -0700,2025-07-12 16:16:17.365 -0700,_yn6N01yKtIvCzY4bRYrtQ,,,33.99277,-118.3951651,"",685,,,https://s3-media0.fl.yelpcdn.com/bphoto/T1IC5xi_gZhjHidxLnS_ng/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:17.365 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:17.365 -0700,2025-07-12 16:16:17.365 -0700,,restaurants
1655,yelp_rbcoewz2xcqaKfIolUb2qg,Jasmine Market & Deli,"4135 1/2 Sepulveda Blvd",Culver City,CA,"90230",+13103133767,true,4.4,,$$,"Burmese, Indian, Halal",https://www.yelp.com/biz/jasmine-market-and-deli-culver-city-3?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:17.506 -0700,2025-07-12 16:16:17.506 -0700,rbcoewz2xcqaKfIolUb2qg,,,34.0057426085365,-118.41230846045,"",723,,,https://s3-media0.fl.yelpcdn.com/bphoto/91pcKCmxm2NeBSTuLUEYqw/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:17.506 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:17.506 -0700,2025-07-12 16:16:17.506 -0700,,restaurants
3065,yelp_nu4IkeHHUQHeD4jTajbk4Q,Sophra Grill,"535 3rd Ave",New York,NY,"10016",+16466092392,true,4.6,,$$,"Mediterranean, Turkish, Halal",https://www.yelp.com/biz/sophra-grill-new-york?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 20:47:01.577 -0700,2025-07-12 20:47:01.577 -0700,nu4IkeHHUQHeD4jTajbk4Q,,,40.746585,-73.977042,"",170,,,https://s3-media0.fl.yelpcdn.com/bphoto/EdagE_-yCCwve3dGqTip3w/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","[{""text"": ""Was really craving Turkish food so I came to this place for dinner. The inside was small but cozy and the waiter was super inviting and kind. We ordered the..."", ""user"": {""name"": ""Kathleen W."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/opCRN5ehUEhDpM2NppTtEg/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-04-07 19:20:17""}, {""text"": ""After a long day walking the city, I was craving Mediterranean food and came across Sophra was searching Yelp. We ordered a carry out order via Grub Hub. I..."", ""user"": {""name"": ""Suzanne D."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/84u9hFbIC_UAfXKNGqAuhA/o.jpg""}, ""rating"": 4, ""time_created"": ""2025-06-24 14:05:22""}, {""text"": ""Excellent lunch.\nDelicious food with many unfamiliar flavors. \nThe service was so nice, wonderful waiters.\nThe restaurant is small and homey feeling.\nSophia..."", ""user"": {""name"": ""Robert E."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/91g4jKqQ6GbCUcTyS1SV4Q/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-03-25 11:36:55""}]",true,0.9,{yelp},2025-07-12 20:47:01.577 -0700,,false,0.00,"",{},0,false,2025-07-12 20:47:01.577 -0700,2025-07-12 20:47:01.577 -0700,,restaurants
1658,yelp_g1vYxoxXJxidS6GWoNLLfQ,Mykonos Greek Grill,"11164 Washington Blvd",Culver City,CA,"90232",+13108150888,true,4.3,,$$,"Greek, Mediterranean",https://www.yelp.com/biz/mykonos-greek-grill-culver-city?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:17.973 -0700,2025-07-12 16:16:17.973 -0700,g1vYxoxXJxidS6GWoNLLfQ,,,34.0078434,-118.4124307,"",363,,,https://s3-media0.fl.yelpcdn.com/bphoto/5ufEmRWP7ngZIGB-GuBl1g/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:17.973 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:17.973 -0700,2025-07-12 16:16:17.973 -0700,,restaurants
921,yelp_h9PSJ18gQ4kos8A0XAGlng,Carlitos Gardel Argentine Steakhouse,"7963 Melrose Ave",Los Angeles,CA,"90046",+13236550891,true,4.4,,$$$$,"Argentine, Steakhouses",https://www.yelp.com/biz/carlitos-gardel-argentine-steakhouse-los-angeles-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:10:30.963 -0700,2025-07-12 16:10:30.963 -0700,h9PSJ18gQ4kos8A0XAGlng,,,34.0839249,-118.3630799,"",1383,,,https://s3-media0.fl.yelpcdn.com/bphoto/77knlrFjuiXnGHZKLLnFsg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:10:30.963 -0700,,false,0.00,"",{},0,false,2025-07-12 16:10:30.963 -0700,2025-07-13 09:30:25.161 -0700,fine_dining,restaurants
1660,yelp_U-jWH-Cld5YxdJQv7MvKAQ,Urban Plates,"12746-3 W Jefferson Blvd",Playa Vista,CA,"90094",+14242567274,true,4.3,,$$,"New American, Salad, Sandwiches",https://www.yelp.com/biz/urban-plates-playa-vista?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:18.273 -0700,2025-07-12 16:16:18.273 -0700,U-jWH-Cld5YxdJQv7MvKAQ,,,33.97709,-118.41646,"",1393,,,https://s3-media0.fl.yelpcdn.com/bphoto/6nABMPNsKKLLpgvly37BBA/o.jpg,,"[]","",true,0.9,{yelp},2025-07-12 16:16:18.273 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:18.273 -0700,2025-07-12 16:16:18.273 -0700,,restaurants
